"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDY56","OUT035",3456.94851900741
"FDL02","OUT035",1841.08334324951
"NCI06","OUT035",2780.86348132552
"FDQ14","OUT045",2443.4544648168
"FDQ12","OUT017",3464.1903547744
"FDP36","OUT046",914.909717118892
"FDK21","OUT027",5015.21152667675
"FDO40","OUT045",2428.5322929444
"NCK54","OUT019",188.267572384646
"FDY09","OUT018",2513.63851758533
"NCW30","OUT049",4019.28332923309
"NCC55","OUT027",2076.38135020467
"FDE58","OUT018",1709.87685148599
"FDR39","OUT013",2872.80136588368
"FDU28","OUT049",3065.92674481434
"FDH08","OUT017",3470.75953726168
"FDG35","OUT045",2846.10141526724
"FDG22","OUT049",1082.8285205548
"FDC34","OUT035",2496.24186741068
"FDP15","OUT018",3516.89847470845
"FDK34","OUT010",1896.85080914691
"FDU45","OUT035",2027.5873179281
"FDQ04","OUT027",2176.67859090384
"FDX22","OUT018",2990.84945977196
"FDB45","OUT017",1818.44257506825
"NCH43","OUT027",4500.51207253227
"DRE60","OUT046",3127.21676405884
"FDD17","OUT027",4808.13206058355
"NCM54","OUT017",2082.95285738367
"NCH55","OUT013",2111.49399343521
"NCT06","OUT017",2592.35751868697
"FDA48","OUT027",4569.12819157986
"FDY58","OUT027",4697.89431937709
"FDO25","OUT045",3219.19050167823
"FDN50","OUT045",1768.02932847462
"FDH35","OUT035",2628.18410383343
"FDK09","OUT045",3451.28539959439
"FDO16","OUT013",1558.84952922414
"FDW11","OUT045",1305.14549760653
"FDU47","OUT027",3526.7492796175
"NCQ42","OUT010",393.964432217323
"FDK55","OUT027",2862.90643029001
"FDN08","OUT049",2132.21097569317
"FDT57","OUT045",3627.70199885861
"FDJ12","OUT018",2951.73812257384
"DRL59","OUT017",1095.05006699031
"NCN53","OUT046",699.307710861515
"FDO51","OUT010",-659.882527978872
"FDK56","OUT017",2883.26515101713
"FDY12","OUT035",1129.50286225798
"FDU15","OUT035",980.25621077876
"FDQ19","OUT046",3532.30746247972
"DRF15","OUT045",2468.89313816886
"DRE25","OUT019",-161.764806996844
"FDK57","OUT018",1719.58317244956
"FDD33","OUT010",1729.58024323505
"FDR34","OUT027",4754.76166516606
"FDU04","OUT045",2091.96841667296
"FDE35","OUT019",-470.604408075744
"NCD31","OUT035",2591.53450880262
"FDJ56","OUT035",1701.62610673124
"NCU53","OUT046",2408.98319187463
"FDD39","OUT035",3286.12482094808
"NCU17","OUT019",-17.6657088880934
"FDJ20","OUT046",1898.08437416699
"NCW41","OUT018",2222.84593483424
"FDL52","OUT035",992.892704064342
"FDS39","OUT035",2336.51876161274
"DRJ47","OUT045",2724.94205301933
"FDP13","OUT010",-793.483429406239
"DRK39","OUT010",-236.923861121467
"FDF28","OUT010",433.662630827394
"FDB09","OUT045",2118.9511253076
"FDM51","OUT046",1631.45657614883
"DRM49","OUT018",694.256241128464
"DRF23","OUT013",2700.87268609893
"DRH01","OUT035",2667.33664353177
"FDH12","OUT027",3068.76719200792
"FDA28","OUT019",378.567704370894
"FDW37","OUT018",1312.68765692327
"FDF02","OUT046",1601.45762673725
"DRL37","OUT046",785.538002808354
"NCF43","OUT046",2098.20691072881
"FDH08","OUT010",1767.74917876563
"FDR34","OUT019",1793.89389224703
"NCK19","OUT049",3104.83851343082
"NCD55","OUT018",703.145203156353
"FDT27","OUT049",3699.79913126442
"FDQ57","OUT045",2420.83992048317
"FDA47","OUT035",2602.24135099406
"DRG15","OUT027",2446.43169589208
"FDE05","OUT018",2134.37052863798
"FDN46","OUT046",1575.63544511056
"FDX27","OUT027",2899.03098346776
"FDT51","OUT045",1983.25570483111
"FDU33","OUT013",1032.43409094453
"FDJ16","OUT027",2418.8296377009
"FDD20","OUT019",335.510475767293
"FDT36","OUT049",984.390234475895
"DRF15","OUT027",3654.18494622851
"FDN52","OUT010",-156.551001237109
"FDC22","OUT027",4192.53886077133
"FDX15","OUT045",2530.37514546196
"FDT13","OUT013",2944.93870915599
"FDU04","OUT017",2060.81371966873
"FDU31","OUT019",1613.03128530998
"FDW59","OUT027",2761.52597856213
"NCO29","OUT046",2421.60507390441
"FDL15","OUT035",2468.89726575384
"FDI41","OUT049",2532.27572162171
"FDQ48","OUT049",1881.46999516044
"DRI39","OUT013",1115.93453503923
"FDI08","OUT013",3801.54831544989
"FDC21","OUT049",2073.90146009039
"FDF58","OUT035",1296.58118122036
"FDS08","OUT010",1066.68070321618
"FDE47","OUT045",2098.11373915071
"NCP18","OUT019",691.055688037588
"NCR41","OUT013",1657.88873510037
"FDA27","OUT013",3865.21210549246
"FDA43","OUT035",3012.71672517633
"FDA49","OUT045",1598.96709215114
"NCE55","OUT018",2446.21511590801
"DRM49","OUT027",2215.73062159786
"FDF22","OUT027",4504.22626553136
"FDQ15","OUT018",1206.46300184604
"NCS54","OUT017",2737.92829374695
"NCY05","OUT013",894.25782228634
"FDR45","OUT046",3443.41503741363
"FDK57","OUT049",2164.92516503422
"FDF41","OUT010",1929.6548236663
"FDV21","OUT046",1881.82232285806
"FDD51","OUT046",817.248146264154
"FDF33","OUT046",1725.12650661461
"FDA38","OUT046",3431.79556867315
"FDR56","OUT045",3065.65094369776
"NCN41","OUT017",2008.17407055178
"FDC60","OUT027",2834.85947128724
"FDB47","OUT045",3205.10639745995
"DRH01","OUT013",2704.08816361155
"FDW08","OUT046",1592.24827076238
"FDF38","OUT027",2236.91572208427
"FDY32","OUT017",2546.33598794571
"FDG34","OUT049",2070.60816000933
"FDG47","OUT019",2129.12069573495
"NCF18","OUT035",2909.59145190172
"FDL39","OUT019",1110.72066329436
"NCH55","OUT035",2091.99671486917
"DRJ35","OUT049",1298.19210045933
"FDS44","OUT035",3594.83215376574
"DRE01","OUT018",3245.00529013734
"FDY39","OUT013",2931.54263754137
"FDY32","OUT018",2258.59700961868
"FDR33","OUT027",3153.9631903702
"NCP50","OUT049",1631.46934725982
"FDZ47","OUT018",1484.28836330551
"FDU57","OUT049",2609.00304083393
"FDY44","OUT013",3076.11967914621
"DRH59","OUT018",1088.41314976358
"FDB03","OUT027",4832.30455591875
"FDY46","OUT045",2937.5820172907
"FDM39","OUT045",2808.85277932581
"FDY36","OUT035",1462.31345754596
"NCM55","OUT035",2848.46826949111
"FDJ50","OUT010",-562.552573815168
"DRL60","OUT013",2417.88274417856
"NCJ54","OUT049",3614.86357765346
"FDX59","OUT017",878.075857238447
"FDI07","OUT013",3084.18199387392
"DRF51","OUT010",-911.566001955193
"FDM14","OUT017",1904.52828333313
"FDP21","OUT045",3003.32568518008
"FDE40","OUT035",1293.65855024913
"FDE05","OUT035",2442.83976584786
"FDM13","OUT027",3420.53605326511
"FDC34","OUT027",3716.82965160987
"NCI55","OUT018",1772.05849195772
"NCE43","OUT018",2332.51101937385
"FDW58","OUT018",1598.28673190322
"FDG60","OUT045",3563.55355501898
"FDV31","OUT017",2736.34741776551
"FDR47","OUT013",3001.65393955844
"FDM60","OUT019",-738.154988484995
"NCF06","OUT018",3567.52218131764
"NCN26","OUT027",3146.10327841731
"FDQ59","OUT049",1744.52595845609
"FDF09","OUT046",761.861998023346
"NCS06","OUT017",3868.22929371571
"FDT44","OUT046",1789.2079854373
"FDI19","OUT017",3665.97266020845
"FDT22","OUT017",1190.18746596065
"NCF54","OUT027",3901.02601595686
"DRG25","OUT045",2899.01248141019
"FDB59","OUT017",3063.82394189355
"FDQ37","OUT017",2987.39632755143
"FDP56","OUT035",1086.29310097411
"FDW44","OUT035",2772.04134105709
"FDJ26","OUT010",1569.22138472497
"FDU43","OUT018",3336.69931542162
"FDW33","OUT045",1824.05854341576
"NCX53","OUT027",3553.0802495854
"FDN56","OUT010",637.366232566113
"DRF15","OUT049",2559.34836915791
"FDO33","OUT017",1925.05583485683
"FDZ39","OUT010",154.429862267569
"NCJ19","OUT017",1092.53019439508
"FDU01","OUT035",2893.41969332235
"FDT12","OUT035",3457.22916620736
"NCM18","OUT018",927.807189473088
"FDP19","OUT017",2069.99618848489
"NCR42","OUT049",986.714717670305
"FDN10","OUT046",1829.87263888694
"FDG44","OUT017",1127.34423021634
"FDQ10","OUT046",2538.42186625648
"DRH13","OUT049",1945.21903606257
"FDT52","OUT013",3734.78070395956
"FDM56","OUT045",1916.82486929307
"NCO43","OUT010",28.444131208854
"NCV29","OUT035",2725.52147138215
"NCF06","OUT013",3880.8740464237
"FDO50","OUT035",1643.36024721986
"FDT59","OUT013",3511.82007497537
"FDX40","OUT027",2126.51146853919
"FDE50","OUT017",2955.62830568144
"FDX51","OUT017",3093.98260509984
"NCD30","OUT018",1442.40822650945
"FDK15","OUT013",1753.47019139003
"FDL12","OUT045",1269.23373912272
"FDK46","OUT017",3868.73513745397
"DRH49","OUT010",-238.670230058193
"FDQ57","OUT046",2215.00296101715
"FDY59","OUT017",1679.39315739907
"FDO09","OUT018",3621.56051046595
"NCG30","OUT035",2055.56086863238
"FDM09","OUT017",2683.82966952495
"NCN17","OUT027",2971.58718650566
"NCS42","OUT013",1596.44644242791
"FDD02","OUT019",234.794951742058
"FDE34","OUT013",2833.53046698861
"FDU38","OUT045",2995.79803274414
"FDB33","OUT046",2362.26488109822
"NCJ29","OUT017",1556.38156982104
"FDZ27","OUT035",1104.62501005376
"FDI40","OUT013",1765.95315387343
"FDG22","OUT013",990.715239580803
"FDT51","OUT017",1957.39243210158
"FDF20","OUT018",2798.13114607568
"FDV50","OUT035",2027.37684964394
"FDT02","OUT049",1068.04380153499
"DRC49","OUT017",2296.16154551654
"FDF26","OUT049",2629.19219672838
"FDV52","OUT035",2017.90808722394
"FDX59","OUT049",1040.87394725419
"FDV25","OUT035",3394.45971203871
"FDW23","OUT027",2160.97756555035
"FDE53","OUT018",1597.63152934889
"FDA19","OUT017",2152.22014344841
"FDH22","OUT046",1879.7782366116
"NCO41","OUT013",1728.76241788801
"FDX12","OUT017",3678.92734855028
"FDF17","OUT013",3062.65977937955
"FDS11","OUT045",3441.90391948126
"FDR51","OUT035",2407.52322836308
"FDT49","OUT010",27.8582626015756
"FDC56","OUT013",2002.81529009363
"FDR13","OUT027",3260.72934367062
"FDQ60","OUT035",2049.89218065691
"FDN38","OUT049",3886.6110584057
"NCL29","OUT013",2472.5261584412
"FDO13","OUT027",3836.90636230067
"FDE26","OUT018",2042.75024826385
"FDA31","OUT010",948.437566096738
"FDX14","OUT035",1432.82798885008
"FDA34","OUT045",2787.1805627329
"FDF26","OUT013",2517.20283133077
"FDE38","OUT045",2671.67473697118
"DRI11","OUT046",1727.4283639575
"FDQ60","OUT027",3242.70699707059
"FDL21","OUT027",2250.52034533642
"DRC12","OUT027",4177.69824421247
"FDC47","OUT046",3239.05115325505
"FDE57","OUT045",2323.70883590054
"FDT14","OUT045",2050.17639135797
"NCZ53","OUT046",2750.40426175705
"FDE28","OUT018",3200.16486730337
"FDR19","OUT035",2336.85546840084
"NCF54","OUT019",954.956946708834
"FDZ08","OUT046",1335.89381597231
"NCJ05","OUT018",2170.18096039677
"FDF59","OUT046",1928.48905095335
"NCO05","OUT035",1749.02611920164
"FDW24","OUT018",820.480662464587
"NCX42","OUT018",2351.30533741017
"NCA53","OUT035",1076.28394906632
"FDI45","OUT019",1041.71655208413
"FDG46","OUT046",1800.11218830048
"FDM20","OUT010",1948.24376926964
"FDW11","OUT010",-469.772475523137
"FDX08","OUT035",2838.77565651006
"NCK17","OUT035",960.797783323709
"FDK32","OUT018",2203.5950602346
"NCA42","OUT035",2541.30772032414
"DRI01","OUT035",2677.71304069328
"NCL55","OUT049",3868.86491555648
"DRE25","OUT018",1352.3954431031
"FDD14","OUT017",2795.49888832305
"FDB10","OUT046",3368.63593987117
"DRN11","OUT035",2266.51896614725
"FDP38","OUT018",841.584451279217
"NCA30","OUT017",2853.63180688428
"FDT15","OUT017",2919.89530294587
"NCP55","OUT018",901.402899273688
"FDF12","OUT035",2399.21807608925
"FDM21","OUT018",3544.74852542414
"FDX56","OUT035",3200.7008757785
"FDF10","OUT017",2336.08037828829
"FDT32","OUT045",3001.64965474229
"FDM51","OUT018",1550.08444471734
"NCR50","OUT018",2191.09680729611
"FDI19","OUT049",3786.35527096711
"FDX21","OUT017",1841.41911506318
"FDR31","OUT035",2412.98608429566
"FDY02","OUT013",3927.22712143865
"NCA29","OUT045",2649.35014495903
"NCX17","OUT046",3258.22552347158
"FDM12","OUT045",3008.846061901
"FDI53","OUT027",3784.61687531413
"NCU30","OUT049",2678.27857292269
"FDC56","OUT027",3231.98771200755
"FDK27","OUT018",1810.94581432061
"NCK18","OUT017",2627.30939765574
"FDB52","OUT019",2116.45984168498
"DRG25","OUT027",4138.98530811147
"FDZ13","OUT049",1243.8998969053
"FDB57","OUT019",1713.51349136548
"FDR40","OUT046",1410.88894282503
"NCO14","OUT019",-737.117178157002
"NCN19","OUT045",2976.31289714628
"FDQ28","OUT019",767.127440981253
"FDO13","OUT018",2336.3496373593
"FDK48","OUT013",1432.50300166958
"FDU07","OUT018",2173.37944033622
"FDW20","OUT046",1850.26444929209
"FDV12","OUT010",48.3175419370078
"FDH24","OUT013",2559.69012837784
"FDV59","OUT049",3438.53733020772
"FDK57","OUT045",2036.01728464192
"FDL16","OUT027",2205.05668414111
"NCQ17","OUT046",2246.7622669199
"FDJ15","OUT018",2663.60744557878
"FDX24","OUT049",1775.23041061503
"FDT47","OUT046",1531.01634634933
"FDT10","OUT049",1411.39889282455
"FDZ37","OUT018",1374.34449102132
"FDW43","OUT027",4762.74186172627
"DRN36","OUT017",1653.80034405956
"FDJ14","OUT045",1566.08814915564
"FDA32","OUT013",3340.32401457454
"FDJ38","OUT019",1250.3415966943
"FDQ57","OUT017",2336.81290264825
"NCQ41","OUT019",1196.52510901283
"FDG56","OUT049",1394.66575641365
"DRC13","OUT027",3315.8191412023
"FDV55","OUT035",2360.5685026004
"FDQ49","OUT045",2543.09312105087
"FDE29","OUT010",-571.061709511463
"FDR03","OUT013",3173.3267141987
"FDD45","OUT049",1767.21169548654
"FDN38","OUT010",2022.51981417379
"FDT56","OUT046",1027.06916854663
"FDT48","OUT045",3114.17239786119
"FDU03","OUT049",2985.19432282209
"FDC56","OUT010",223.799260581642
"NCO43","OUT027",2953.41154770185
"FDQ27","OUT017",1819.72099832008
"FDR03","OUT046",3045.90076582662
"DRH23","OUT010",-723.207747531383
"FDG22","OUT045",1006.95201213415
"NCJ42","OUT013",1809.85470997691
"FDR24","OUT046",1486.12026003089
"FDW60","OUT035",2838.02837225093
"FDJ08","OUT013",2934.12386775849
"DRL59","OUT018",821.798033295512
"FDG60","OUT010",1786.88968323069
"FDW27","OUT017",2496.01193000896
"FDX14","OUT018",1165.35076150791
"FDC20","OUT013",1204.78244960637
"NCS29","OUT018",3608.80343308899
"FDJ56","OUT046",1514.29387317975
"FDB20","OUT019",-297.68053817057
"FDL28","OUT027",4729.37799074919
"FDW01","OUT018",2160.46427868056
"FDL03","OUT046",2924.22912417602
"FDX22","OUT049",3400.32281033258
"FDJ21","OUT035",2408.32359785302
"FDR31","OUT045",2455.34068630149
"FDG21","OUT035",2440.45988443715
"FDS22","OUT027",2285.97095294084
"FDK08","OUT035",1763.96328563712
"FDE17","OUT018",2202.34536448354
"NCN30","OUT017",1685.29111309528
"FDT50","OUT046",1551.1664166306
"NCX42","OUT049",2735.57007809998
"FDJ12","OUT035",3246.96746628729
"NCA18","OUT027",3187.27522987734
"FDP23","OUT019",1579.29752769756
"FDX12","OUT013",3645.20354208995
"FDN40","OUT018",2162.81779784544
"FDV48","OUT035",1517.29653655861
"NCY54","OUT013",2624.34958606587
"FDL16","OUT010",-786.77334020061
"FDR45","OUT018",3350.1063726013
"FDJ52","OUT046",2408.5831779193
"DRG01","OUT017",1412.76872546975
"FDP52","OUT013",3537.83857237216
"FDU58","OUT017",2953.22349228605
"FDL02","OUT045",1866.13916117798
"FDG28","OUT013",3721.88430741019
"FDA19","OUT035",2153.05608391696
"FDW46","OUT027",2575.75300203795
"NCD43","OUT049",1928.38319848884
"DRG39","OUT013",1095.70797887243
"NCF55","OUT049",1029.35859240284
"FDJ07","OUT046",1839.87079467962
"FDE08","OUT046",2244.34239322026
"FDP56","OUT019",-655.980356160984
"FDT45","OUT045",1161.8914010112
"FDF17","OUT018",2746.596437569
"FDX44","OUT046",1422.34390699174
"FDM28","OUT027",4054.65778544178
"FDI36","OUT049",3228.85957586277
"FDS07","OUT045",1960.20002389879
"FDD36","OUT045",2035.89483397869
"FDW11","OUT046",1058.24027009895
"FDN40","OUT049",2602.86619180693
"NCQ18","OUT049",1791.4682824925
"NCQ54","OUT017",2624.8236844115
"NCS42","OUT045",1629.8710842197
"DRH39","OUT010",-364.854402081207
"FDC09","OUT027",3094.02306603178
"FDT08","OUT010",711.884060214715
"FDC08","OUT035",3431.46438930376
"FDT20","OUT017",929.580813172435
"FDS35","OUT035",1264.20050005142
"FDX58","OUT018",2576.46066656164
"FDW58","OUT046",1619.47882134096
"DRD27","OUT046",1488.85694108159
"FDH32","OUT019",-48.5394669965451
"FDS26","OUT035",3908.34770137576
"FDQ31","OUT046",1443.43715471031
"FDP11","OUT018",3056.87552121416
"FDD58","OUT017",1743.85572032777
"FDM33","OUT045",3333.43075866169
"FDZ16","OUT049",3145.60841026801
"NCS29","OUT010",2170.48310198035
"NCM18","OUT019",-585.323295973508
"FDP11","OUT049",3473.04033860536
"NCC42","OUT017",2273.71832107358
"DRM23","OUT046",2454.94893292845
"NCN55","OUT027",4803.07439615251
"FDK46","OUT013",3869.17956538997
"FDR01","OUT046",2926.72521089772
"NCA05","OUT045",2431.65771138269
"NCP43","OUT017",2767.57806913621
"FDR12","OUT010",1025.36307768128
"FDQ01","OUT013",3822.36452743327
"FDM13","OUT046",1988.79635784188
"FDQ19","OUT017",3708.31281511375
"FDK56","OUT019",1072.01003254901
"NCX06","OUT010",1132.15255971506
"FDO56","OUT027",3284.07300732235
"FDU45","OUT045",1998.37985190433
"FDI16","OUT019",-632.206544117252
"FDL32","OUT046",1751.44117639856
"FDA07","OUT046",1941.23559164085
"FDA14","OUT045",2401.94476907907
"FDV46","OUT027",3541.69559136067
"NCO07","OUT035",3259.14101004113
"NCP41","OUT046",1643.81904232797
"FDY60","OUT018",2088.76207119595
"FDN38","OUT017",3772.76682364935
"FDO15","OUT046",1308.17351578711
"FDT60","OUT013",2055.29898206886
"FDA55","OUT035",3455.88233390563
"FDE02","OUT010",-96.4010721081429
"DRJ39","OUT049",3468.23783767171
"FDV34","OUT035",1495.96666018823
"FDS20","OUT027",4109.08404970991
"FDF02","OUT027",3003.11477681083
"FDW40","OUT017",2337.54659640874
"NCB43","OUT046",2671.4994081257
"FDR58","OUT017",1639.30159042952
"DRJ59","OUT035",952.74280728308
"NCD30","OUT017",1720.95749573966
"FDE14","OUT017",1775.0295298071
"FDC28","OUT018",1586.43129922441
"FDU16","OUT018",1306.3252937028
"NCD19","OUT035",1177.6005939495
"FDU21","OUT046",753.740126750704
"FDV59","OUT027",4548.27977553434
"FDU03","OUT045",2871.55609625639
"FDC33","OUT010",1361.65398038872
"NCR42","OUT035",884.377732050682
"DRH59","OUT035",1398.26873920746
"NCM31","OUT035",2265.53846567414
"FDS50","OUT035",3391.2864898688
"FDP39","OUT046",939.701156313406
"FDQ55","OUT013",2053.438637461
"FDV36","OUT019",357.939208838717
"FDI05","OUT027",2682.51828497054
"FDS45","OUT027",3137.27466760142
"FDA39","OUT045",993.867014278869
"FDC37","OUT010",163.189415001937
"FDJ60","OUT027",3904.60902358401
"DRQ35","OUT046",1844.33005743667
"NCJ06","OUT046",1820.41876835753
"NCY42","OUT018",2061.17491882674
"DRM37","OUT049",3094.83969759205
"FDR14","OUT045",1080.04592928681
"FDE51","OUT049",1171.75651818471
"FDT33","OUT017",2685.5684966651
"FDR08","OUT013",1947.39398720519
"FDE36","OUT010",918.877319378444
"FDL22","OUT019",-106.597843171944
"FDR44","OUT013",2201.3716788896
"FDI56","OUT019",-172.917632082616
"FDE47","OUT010",400.111663198453
"FDV27","OUT010",-54.5428189992557
"FDV10","OUT049",1156.14353734611
"FDC40","OUT045",1528.02860082257
"NCX41","OUT013",3226.27067443242
"NCQ38","OUT027",3047.22684694317
"FDV12","OUT027",3032.77905141822
"FDE52","OUT017",1647.45602723992
"FDG20","OUT027",4007.80832676893
"FDV16","OUT027",2140.27567256582
"FDI32","OUT017",1876.82109795974
"FDJ32","OUT049",1353.52993798878
"FDN39","OUT018",2435.52533853123
"FDY34","OUT017",2706.8152625786
"FDC14","OUT035",1036.95946416476
"FDA55","OUT017",3443.11063390241
"FDZ50","OUT010",1135.19021719448
"DRG13","OUT049",2728.53492408784
"FDP01","OUT013",2507.28640061559
"NCG54","OUT017",2670.03647410713
"FDM13","OUT045",2203.8727991579
"NCO18","OUT027",4019.04014958335
"NCW41","OUT013",2507.02331590811
"FDM52","OUT027",3642.93534995245
"NCF55","OUT035",895.192748095061
"FDT09","OUT046",2055.58569584354
"NCM19","OUT035",1884.29966594075
"FDW12","OUT018",2103.32263212236
"FDP15","OUT019",2048.64744182142
"FDK36","OUT045",1124.33531735948
"FDZ25","OUT035",2774.56552463119
"NCW06","OUT049",3104.51821276969
"FDW60","OUT046",2677.22404200824
"DRC49","OUT013",2321.84085235271
"NCT17","OUT035",2933.33040363347
"NCN06","OUT018",2269.80693807682
"FDC45","OUT013",2664.18352874493
"DRJ47","OUT019",919.027570438683
"NCF06","OUT045",3871.95899755208
"FDE21","OUT010",290.020283888218
"DRG27","OUT013",913.549792854293
"FDW40","OUT049",2459.37369562477
"NCO53","OUT046",2605.06706906158
"FDE23","OUT049",1200.7654081054
"FDQ16","OUT046",1699.79288196887
"FDS26","OUT045",3881.72558831185
"FDZ13","OUT010",-707.857062681593
"FDS14","OUT049",2647.01597412431
"FDC10","OUT045",2062.78338699643
"FDY16","OUT049",3024.31002255638
"FDJ20","OUT035",2123.84837645632
"FDV43","OUT035",997.625618467095
"FDZ32","OUT027",3115.77558944889
"FDR23","OUT046",2556.36611411911
"FDN24","OUT035",1112.89031844392
"FDE34","OUT027",4062.77801333492
"FDU31","OUT013",3390.91241818552
"FDW33","OUT018",1552.67134820413
"FDU26","OUT046",1852.48886637726
"FDE20","OUT027",3980.83371205679
"NCW05","OUT035",1765.3717835023
"FDB22","OUT018",2130.04546055272
"FDO56","OUT046",1836.09598872964
"FDA19","OUT027",3384.33097020293
"DRI39","OUT045",1133.40937189737
"FDH52","OUT018",995.025691453824
"FDZ50","OUT035",2893.54778756271
"NCN42","OUT035",2388.27678652298
"FDB53","OUT013",2367.36424852844
"DRG11","OUT017",1816.32753546653
"DRK11","OUT027",3620.92949969986
"FDQ60","OUT017",2056.83527224855
"FDT36","OUT017",846.642950675175
"DRG25","OUT018",2589.27483007483
"DRJ23","OUT046",2741.61710538546
"FDG05","OUT035",2562.89510055236
"NCK06","OUT018",1753.80871722122
"FDU52","OUT017",2471.7141449507
"FDW07","OUT018",1309.77228463033
"NCM17","OUT045",1009.90217621413
"FDA22","OUT045",2676.56689115984
"NCA41","OUT018",2707.38271933128
"FDF38","OUT035",1050.34217028028
"FDH52","OUT046",1120.18057953513
"FDY58","OUT019",1694.3305641188
"FDZ16","OUT045",3028.60963153569
"NCM18","OUT017",1197.02906320503
"FDA22","OUT018",2348.19832272377
"NCJ43","OUT035",2765.89848634705
"FDI34","OUT027",4742.63100955435
"FDG56","OUT046",1090.45889442718
"FDS34","OUT046",1810.53797111615
"DRC01","OUT035",1128.42385340914
"FDQ04","OUT035",951.63425712933
"FDK04","OUT035",1215.60678148522
"FDT51","OUT049",2092.26258064638
"FDV26","OUT017",3055.31678802972
"FDS04","OUT049",2431.72308004483
"FDW43","OUT018",3233.60270089259
"FDQ28","OUT010",782.431029640724
"NCK06","OUT017",2027.07168471982
"FDS23","OUT018",1832.04868661241
"FDZ36","OUT019",1195.67299660606
"FDE56","OUT018",958.347989515733
"FDW10","OUT027",3948.9423446173
"NCN14","OUT045",2864.17095016286
"NCQ18","OUT045",1683.75466560135
"FDW08","OUT017",1802.73655719275
"FDU43","OUT035",3616.06676894812
"FDR33","OUT010",169.273351543031
"FDM24","OUT010",721.869137469918
"NCZ05","OUT046",1582.52088858107
"NCV41","OUT035",1924.57295709108
"FDV11","OUT018",2482.50764055187
"NCY05","OUT035",902.589527895852
"FDV44","OUT018",2700.68985157532
"FDW32","OUT049",1705.38476882341
"NCU18","OUT027",3526.74639841204
"NCC43","OUT035",3710.09637248298
"FDW19","OUT013",1962.390481587
"FDN31","OUT035",2975.97584792647
"FDI48","OUT045",1164.74560534228
"FDS24","OUT017",1652.20566462639
"FDF46","OUT049",2062.19182062409
"DRG23","OUT017",2381.84546586626
"FDG14","OUT018",2194.79479807877
"NCY30","OUT049",2931.62806824399
"FDO28","OUT018",1736.76458496099
"DRD24","OUT035",2304.86401746113
"FDI33","OUT049",1777.42524448455
"FDN32","OUT046",2734.23604426083
"FDR16","OUT045",3291.72671508549
"FDF26","OUT046",2331.591800969
"NCN29","OUT018",792.689446494928
"FDE20","OUT045",2758.04225646815
"FDA46","OUT046",2769.93000317312
"FDU28","OUT045",2966.17701420371
"FDQ48","OUT045",1824.44328442175
"FDV36","OUT013",2105.4111218681
"FDR14","OUT018",787.366052609333
"FDP23","OUT017",3311.24788255591
"FDP56","OUT013",1127.00305387972
"FDK48","OUT010",-266.492656564945
"FDR48","OUT046",2232.18497807526
"NCY29","OUT049",1285.67363491025
"FDM22","OUT018",904.680791007653
"DRJ01","OUT013",2527.03869032988
"FDZ43","OUT045",3732.78543257876
"FDV03","OUT035",2491.31011465016
"FDX11","OUT027",4083.84107567216
"NCA41","OUT027",4215.48918000855
"FDE38","OUT017",2648.39539418133
"FDI27","OUT018",798.512109830936
"FDN32","OUT013",2895.97330651133
"NCN43","OUT017",2029.87976043413
"FDB47","OUT027",4404.85263447439
"FDV03","OUT017",2485.16253379356
"NCN30","OUT045",1746.95583998692
"NCV54","OUT010",292.629218698461
"FDV07","OUT013",1915.31072029738
"FDP07","OUT049",3178.9050128129
"FDK48","OUT018",1136.22971404841
"FDM15","OUT019",720.06219216801
"FDY19","OUT027",3233.87007005434
"FDK46","OUT046",3696.82164047885
"FDY11","OUT045",1385.84353147685
"FDH09","OUT046",943.933342700633
"FDO08","OUT027",3897.98768764268
"FDU14","OUT013",3775.48464557144
"FDD22","OUT027",3140.6167997199
"FDM27","OUT017",2492.71818846363
"FDL02","OUT027",3086.35933641245
"NCA17","OUT035",2330.39757551785
"FDE38","OUT019",873.035607040638
"NCG07","OUT049",3040.65739965812
"DRC27","OUT013",3676.86257157123
"FDA27","OUT035",3878.85443543933
"FDW40","OUT045",2351.66785783735
"DRI11","OUT013",1943.52102806148
"FDN50","OUT046",1560.8652475866
"FDR12","OUT046",2572.17838463637
"FDT34","OUT027",2989.00075799667
"FDW11","OUT035",1262.7904320619
"NCO30","OUT027",4090.09210290343
"FDZ34","OUT017",2991.6179804641
"FDU45","OUT017",1972.46758191544
"NCD42","OUT035",927.650492048191
"FDX25","OUT045",2838.2689986942
"NCR29","OUT046",968.096648068881
"FDX43","OUT019",892.281103438535
"FDB04","OUT010",-112.968732287893
"FDR49","OUT027",2234.63261551509
"FDS39","OUT018",2050.60695495982
"FDW58","OUT045",1885.47743283254
"FDG22","OUT019",-770.023952530457
"FDG31","OUT017",1267.55324994773
"NCV53","OUT027",4779.25345072993
"DRJ37","OUT035",2393.13149717423
"FDV07","OUT035",1918.34867350308
"FDW52","OUT018",2402.17496709645
"FDT15","OUT045",2951.1239975485
"FDD02","OUT018",1729.64161882623
"FDM16","OUT035",1472.6073713765
"NCE55","OUT046",2508.52779690179
"FDB57","OUT018",3154.37375727066
"FDQ04","OUT013",998.98538400423
"FDQ47","OUT019",-939.299525730526
"FDY14","OUT019",2163.14487250899
