"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDD29","OUT045",4094.32599248311
"NCQ29","OUT027",3767.93003850115
"NCO02","OUT013",1008.68135674683
"FDR56","OUT010",2299.34560178769
"NCM54","OUT049",1939.26960502615
"FDP51","OUT035",1791.39244443003
"FDT38","OUT013",1305.31724121825
"FDZ20","OUT018",4102.34901122507
"FDJ53","OUT013",1849.1953247054
"FDX13","OUT049",4015.26750743404
"FDP58","OUT035",3004.41845904605
"NCK31","OUT019",807.059049587282
"FDA35","OUT018",1900.23229056816
"FDV37","OUT018",3107.56264214205
"NCO07","OUT027",3520.41810017116
"FDA20","OUT045",2985.15092169416
"FDZ59","OUT035",2573.01996169923
"NCY17","OUT017",576.389802113822
"FDQ28","OUT035",2388.90504879772
"FDV35","OUT017",2279.9434508471
"FDQ36","OUT013",456.315108302337
"FDD34","OUT018",2700.43263180229
"FDK51","OUT045",4205.01603421609
"FDV31","OUT035",2676.09823071622
"FDR04","OUT035",1536.19516740478
"FDR14","OUT049",670.999795701641
"DRC36","OUT010",2740.19316606778
"FDE39","OUT019",1850.9703564173
"FDP57","OUT049",1613.90245174808
"FDE57","OUT046",2248.72470469975
"NCN18","OUT046",1686.52893417617
"NCQ05","OUT018",2453.94060384949
"FDW47","OUT035",1867.09112305228
"FDV46","OUT035",2265.58166368752
"NCP29","OUT045",967.08252060676
"FDE09","OUT018",1782.67949143052
"NCU06","OUT027",3622.60959736305
"FDT19","OUT010",1032.0224814756
"DRF15","OUT017",2451.96456649883
"DRI51","OUT013",2755.13288642528
"NCX54","OUT013",1619.22700196065
"DRE01","OUT013",2714.34585564053
"NCB07","OUT045",3081.65733436609
"FDU50","OUT035",1751.09967007311
"FDG40","OUT035",523.684613511092
"FDW10","OUT018",2773.65022655206
"FDX51","OUT013",3210.27225361489
"NCP17","OUT045",989.687133748339
"FDP21","OUT035",3100.70372782763
"FDL04","OUT045",1607.44403766158
"FDV23","OUT013",1873.94462862988
"FDF24","OUT046",1287.46939081562
"FDH56","OUT027",1747.25591031349
"FDB51","OUT049",960.206274195259
"FDI58","OUT027",1462.00540528764
"FDR20","OUT013",726.434246407977
"FDC51","OUT018",2017.69267591222
"FDB16","OUT027",1342.59078322999
"FDE40","OUT049",931.468631600861
"NCM17","OUT035",684.267835269824
"FDU56","OUT035",3077.36539374495
"FDS32","OUT019",2193.01263828373
"FDX02","OUT049",3617.95616436091
"FDT39","OUT027",2528.66230655633
"FDE35","OUT017",885.824495827888
"NCI42","OUT019",3469.69779045699
"DRL23","OUT046",1716.17705604008
"FDA10","OUT046",1734.45270190663
"FDA11","OUT013",1493.3206495002
"NCM06","OUT046",2399.47110068254
"NCT05","OUT035",4161.37974031398
"NCQ02","OUT010",3093.64413808499
"NCY06","OUT049",1991.99397982335
"FDY56","OUT035",3602.68148377913
"FDL02","OUT035",1592.17753580554
"NCI06","OUT035",2886.01552274257
"FDQ14","OUT045",2332.47403035465
"FDQ12","OUT017",3739.23715851969
"FDP36","OUT046",754.402355920791
"FDK21","OUT027",4054.31384212741
"FDO40","OUT045",2377.12941854197
"NCK54","OUT019",1930.94733570643
"FDY09","OUT018",2919.61284285939
"NCW30","OUT049",4185.83607589843
"NCC55","OUT027",525.300770607333
"FDE58","OUT018",1812.37648617633
"FDR39","OUT013",2880.06355468272
"FDU28","OUT049",2882.65369212714
"FDH08","OUT017",3742.66434266425
"FDG35","OUT045",2922.50620882763
"FDG22","OUT049",541.593755368585
"FDC34","OUT035",1859.07058121888
"FDP15","OUT018",3872.78165594024
"FDK34","OUT010",3808.02472289871
"FDU45","OUT035",1831.07570696295
"FDQ04","OUT027",621.893316756967
"FDX22","OUT018",3460.90675388191
"FDB45","OUT017",1667.77898821689
"NCH43","OUT027",3453.43441271774
"DRE60","OUT046",2693.79970105619
"FDD17","OUT027",3862.73804557465
"NCM54","OUT017",1970.44581150104
"NCH55","OUT013",2023.80539327136
"NCT06","OUT017",2670.70674072681
"FDA48","OUT027",3251.0289014409
"FDY58","OUT027",3731.38207018587
"FDO25","OUT045",3004.83794010581
"FDN50","OUT045",1512.46619096668
"FDH35","OUT035",2606.40443448654
"FDK09","OUT045",3479.6961928357
"FDO16","OUT013",1316.353190526
"FDW11","OUT045",988.8778057849
"FDU47","OUT027",2320.06495382712
"NCQ42","OUT010",1973.54474566769
"FDK55","OUT027",1417.99329470347
"FDN08","OUT049",1780.73079498457
"FDT57","OUT045",3886.7840080292
"FDJ12","OUT018",3399.82722716578
"DRL59","OUT017",811.886415087395
"NCN53","OUT046",533.104707464605
"FDO51","OUT010",687.362168896595
"FDK56","OUT017",2698.40325162771
"FDY12","OUT035",757.159525569585
"FDU15","OUT035",551.577421029729
"FDQ19","OUT046",3953.94579446511
"DRF15","OUT045",2486.56159383384
"DRE25","OUT019",1384.82539350194
"FDK57","OUT018",1828.04314470442
"FDD33","OUT010",2409.04238686348
"FDR34","OUT027",3750.83065383997
"FDU04","OUT045",1992.76231779268
"FDE35","OUT019",937.86717155857
"NCD31","OUT035",2694.9550247373
"FDJ56","OUT035",1139.13740695612
"NCU53","OUT046",2647.07530544177
"FDD39","OUT035",3420.9241564425
"NCU17","OUT019",1342.01436109092
"FDJ20","OUT046",1874.38631222025
"NCW41","OUT018",2592.31916550439
"FDL52","OUT035",588.852977108931
"FDS39","OUT035",2298.81634661102
"DRJ47","OUT045",2815.5196425985
"FDP13","OUT010",264.415166434443
"DRK39","OUT010",1268.72761541593
"FDF28","OUT010",1935.98751433526
"FDB09","OUT045",1930.30209795239
"FDM51","OUT046",1597.44112145647
"DRM49","OUT018",617.586414777953
"DRF23","OUT013",2620.69642189597
"DRH01","OUT035",2648.71069672122
"FDH12","OUT027",1644.07411411168
"FDA28","OUT019",1915.12489490499
"FDW37","OUT018",1371.06428321108
"FDF02","OUT046",1580.41760315458
"DRL37","OUT046",675.340176671174
"NCF43","OUT046",2202.50593649193
"FDH08","OUT010",3745.109708257
"FDR34","OUT019",3764.76550412538
"NCK19","OUT049",3020.58568446843
"NCD55","OUT018",654.279511244876
"FDT27","OUT049",3701.63449048298
"FDQ57","OUT045",2379.07612484752
"FDA47","OUT035",2459.41990360169
"DRG15","OUT027",976.425811758877
"FDE05","OUT018",2338.79623900664
"FDN46","OUT046",1421.79142886304
"FDX27","OUT027",1417.05603179382
"FDT51","OUT045",1802.63654283659
"FDU33","OUT013",664.853525476537
"FDJ16","OUT027",915.810915797139
"FDD20","OUT019",1938.21947031797
"FDT36","OUT049",526.480136015769
"DRF15","OUT027",2455.023371217
"FDN52","OUT010",701.720704905771
"FDC22","OUT027",2673.3950793728
"FDX15","OUT045",2080.09126274705
"FDT13","OUT013",3101.42184340809
"FDU04","OUT017",1991.04402109279
"FDU31","OUT019",3533.52271135505
"FDW59","OUT027",1376.44231515202
"NCO29","OUT046",2692.0582941782
"FDL15","OUT035",2407.93211367799
"FDI41","OUT049",2251.43605211911
"FDQ48","OUT049",1609.4890271349
"DRI39","OUT013",857.770794845837
"FDI08","OUT013",3951.08892471875
"FDC21","OUT049",1719.59478873183
"FDF58","OUT035",979.852677408608
"FDS08","OUT010",2738.90553908975
"FDE47","OUT045",1942.45873509976
"NCP18","OUT019",2399.3586970959
"NCR41","OUT013",1575.28577354961
"FDA27","OUT013",4118.37636046161
"FDA43","OUT035",3104.6232606959
"FDA49","OUT045",1331.18001011617
"NCE55","OUT018",2963.46088272026
"DRM49","OUT027",633.031661718456
"FDF22","OUT027",3460.97371324999
"FDQ15","OUT018",1109.37455626157
"NCS54","OUT017",2912.14150224311
"NCY05","OUT013",567.678306134869
"FDR45","OUT046",3915.8659833436
"FDK57","OUT049",1860.21087624711
"FDF41","OUT010",1797.0537361233
"FDV21","OUT046",2069.37960577456
"FDD51","OUT046",701.299548422606
"FDF33","OUT046",1768.59357591303
"FDA38","OUT046",3901.28586209023
"FDR56","OUT045",2988.65635326283
"NCN41","OUT017",1879.51729677384
"FDC60","OUT027",1346.15876859254
"FDB47","OUT045",3305.00768889082
"DRH01","OUT013",2692.27801903187
"FDW08","OUT046",1456.58550932195
"FDF38","OUT027",596.867375629383
"FDY32","OUT017",2381.68918202309
"FDG34","OUT049",1725.14055630518
"FDG47","OUT019",3567.80425931158
"NCF18","OUT035",2946.77100666405
"FDL39","OUT019",2747.54426375605
"NCH55","OUT035",1999.05095225565
"DRJ35","OUT049",948.616457544257
"FDS44","OUT035",2869.96907214968
"DRE01","OUT018",2697.09237906451
"FDY39","OUT013",2991.19111658724
"FDY32","OUT018",2369.04209667327
"FDR33","OUT027",1780.77329205709
"NCP50","OUT049",1290.25640258292
"FDZ47","OUT018",1515.61475951837
"FDU57","OUT049",2342.55846919885
"FDY44","OUT013",3211.23602431539
"DRH59","OUT018",1138.50197677641
"FDB03","OUT027",2879.85235208383
"FDY46","OUT045",3031.3403658166
"FDM39","OUT045",2850.87495732893
"FDY36","OUT035",1192.04917258693
"NCM55","OUT035",2934.40105676177
"FDJ50","OUT010",819.241013808005
"DRL60","OUT013",2450.43949782276
"NCJ54","OUT049",3725.14266095427
"FDX59","OUT017",526.203450046042
"FDI07","OUT013",3288.61312358695
"DRF51","OUT010",-56.4231284912499
"FDM14","OUT017",1786.43093265937
"FDP21","OUT045",3103.87159061743
"FDE40","OUT035",969.064512846749
"FDE05","OUT035",2361.96405597826
"FDM13","OUT027",2041.13190312614
"FDC34","OUT027",1868.19737345698
"NCI55","OUT018",2010.4224551403
"NCE43","OUT018",2579.22666526057
"FDW58","OUT018",1748.75114845319
"FDG60","OUT045",3757.24428408016
"FDV31","OUT017",2685.04995852549
"FDR47","OUT013",3022.54067946392
"FDM60","OUT019",634.718818772411
"NCF06","OUT018",4172.82048082054
"NCN26","OUT027",1923.56790286775
"FDQ59","OUT049",1320.40879595719
"FDF09","OUT046",544.518708702688
"NCS06","OUT017",4201.297431269
"FDT44","OUT046",1794.09428225038
"FDI19","OUT017",3929.22435249658
"FDT22","OUT017",923.516918796931
"NCF54","OUT027",2750.66366424202
"DRG25","OUT045",3081.40292662228
"FDB59","OUT017",3267.39073205493
"FDQ37","OUT017",3018.10430524327
"FDP56","OUT035",744.632403171388
"FDW44","OUT035",2805.59377469852
"FDJ26","OUT010",2856.48907762313
"FDU43","OUT018",3808.84565925447
"FDW33","OUT045",1596.9382710425
"NCX53","OUT027",2353.27904570582
"FDN56","OUT010",1677.23424976249
"DRF15","OUT049",2454.24979974443
"FDO33","OUT017",1752.09563399519
"FDZ39","OUT010",1651.1167685706
"NCJ19","OUT017",852.681817631092
"FDU01","OUT035",3067.43945979142
"FDT12","OUT035",3640.75819836701
"NCM18","OUT018",960.515604322202
"FDP19","OUT017",1538.87741532787
"NCR42","OUT049",505.819955939961
"FDN10","OUT046",1846.79046839189
"FDG44","OUT017",844.316543585264
"FDQ10","OUT046",2805.96115672052
"DRH13","OUT049",1694.10976773405
"FDT52","OUT013",3959.03430369166
"FDM56","OUT045",1700.32163921098
"NCO43","OUT010",1559.812132248
"NCV29","OUT035",2949.40422194247
"NCF06","OUT013",4194.51266341789
"FDO50","OUT035",1405.05785491424
"FDT59","OUT013",3767.59495827391
"FDX40","OUT027",570.341418076017
"FDE50","OUT017",3091.82975429256
"FDX51","OUT017",3255.40207871818
"NCD30","OUT018",1572.26847683779
"FDK15","OUT013",1530.75205515638
"FDL12","OUT045",937.573825183733
"FDK46","OUT017",4133.23112556919
"DRH49","OUT010",1259.63828292883
"FDQ57","OUT046",2377.54037720496
"FDY59","OUT017",1479.28122015499
"FDO09","OUT018",3519.22891137184
"NCG30","OUT035",1927.43826479392
"FDM09","OUT017",2615.02333557039
"NCN17","OUT027",1559.56009461829
"NCS42","OUT013",1381.70884764082
"FDD02","OUT019",1792.8022849094
"FDE34","OUT013",2771.53818801803
"FDU38","OUT045",3015.93161681915
"FDB33","OUT046",2604.3366189558
"NCJ29","OUT017",1365.78879009885
"FDZ27","OUT035",742.698041050475
"FDI40","OUT013",1509.08549732474
"FDG22","OUT013",582.951581686181
"FDT51","OUT017",1807.69616511133
"FDF20","OUT018",3263.79533459451
"FDV50","OUT035",1852.64382419328
"FDT02","OUT049",547.328316725569
"DRC49","OUT017",2233.96017943768
"FDF26","OUT049",2401.04459266618
"FDV52","OUT035",1950.1722430687
"FDX59","OUT049",548.039590804296
"FDV25","OUT035",3619.8366118116
"FDW23","OUT027",604.773335346666
"FDE53","OUT018",1723.29717276001
"FDA19","OUT017",2006.10037221534
"FDH22","OUT046",1827.37898148011
"NCO41","OUT013",1575.13213417134
"FDX12","OUT017",3941.21485906967
"FDF17","OUT013",3214.88864411329
"FDS11","OUT045",3591.96379942454
"FDR51","OUT035",1780.24848649647
"FDT49","OUT010",487.675901652063
"FDC56","OUT013",1826.91054932373
"FDR13","OUT027",1862.81061440962
"FDQ60","OUT035",1835.27090151096
"FDN38","OUT049",3739.58975243333
"NCL29","OUT013",2399.97575953651
"FDO13","OUT027",2588.49213427542
"FDE26","OUT018",2209.26412274991
"FDA31","OUT010",1877.84616087205
"FDX14","OUT035",1161.02126140254
"FDA34","OUT045",2893.07485449055
"FDF26","OUT013",2421.24733864058
"FDE38","OUT045",2678.44707335293
"DRI11","OUT046",1799.15048386806
"FDQ60","OUT027",1806.12818997206
"FDL21","OUT027",586.781098622814
"DRC12","OUT027",3144.9236556968
"FDC47","OUT046",3284.00919318545
"FDE57","OUT045",2228.09369821721
"FDT14","OUT045",1802.4183994715
"NCZ53","OUT046",3132.96413855462
"FDE28","OUT018",3131.18103856448
"FDR19","OUT035",1858.11983471789
"NCF54","OUT019",2707.60861651226
"FDZ08","OUT046",1242.93456060055
"NCJ05","OUT018",2443.52091593914
"FDF59","OUT046",1949.02982746067
"NCO05","OUT035",1562.51403184295
"FDW24","OUT018",768.145591626329
"NCX42","OUT018",2765.62541236728
"NCA53","OUT035",740.136403588697
"FDI45","OUT019",2812.2409778512
"FDG46","OUT046",1793.12258501049
"FDM20","OUT010",3859.62295213642
"FDW11","OUT010",954.665642836502
"FDX08","OUT035",2966.42949154436
"NCK17","OUT035",626.678014556224
"FDK32","OUT018",2385.73855552282
"NCA42","OUT035",2599.89474248759
"DRI01","OUT035",2787.64889284954
"NCL55","OUT049",4063.78301109566
"DRE25","OUT018",1451.38163284768
"FDD14","OUT017",2153.01395215329
"FDB10","OUT046",3739.72384540765
"DRN11","OUT035",1835.26129134837
"FDP38","OUT018",790.56239412146
"NCA30","OUT017",2709.81444881836
"FDT15","OUT017",3008.00349018915
"NCP55","OUT018",890.742296446537
"FDF12","OUT035",2290.0779080914
"FDM21","OUT018",4027.40323496103
"FDX56","OUT035",3261.64207451972
"FDF10","OUT017",1891.05510823332
"FDT32","OUT045",3026.7432464901
"FDM51","OUT018",1618.74510364287
"NCR50","OUT018",2555.10031244654
"FDI19","OUT049",3904.81345696249
"FDX21","OUT017",1655.27794741365
"FDR31","OUT035",2276.15946538197
"FDY02","OUT013",3910.43167415855
"NCA29","OUT045",2839.62726610333
"NCX17","OUT046",3372.7782293716
"FDM12","OUT045",3024.31304023526
"FDI53","OUT027",2280.45471976699
"NCU30","OUT049",2729.87931734089
"FDC56","OUT027",1839.92840358392
"FDK27","OUT018",2020.37699201416
"NCK18","OUT017",2769.8563033461
"FDB52","OUT019",4103.05503822019
"DRG25","OUT027",3120.2786823268
"FDZ13","OUT049",707.960107275595
"FDB57","OUT019",3669.57052832977
"FDR40","OUT046",1324.74764517577
"NCO14","OUT019",695.341984679313
"NCN19","OUT045",3165.22567415919
"FDQ28","OUT019",2366.22478680639
"FDO13","OUT018",2602.20851839427
"FDK48","OUT013",1233.30761573756
"FDU07","OUT018",2378.15102981095
"FDW20","OUT046",2030.39693024946
"FDV12","OUT010",1503.84463876485
"FDH24","OUT013",2599.80138445873
"FDV59","OUT049",3516.54271261423
"FDK57","OUT045",1843.35188839591
"FDL16","OUT027",571.174606359287
"NCQ17","OUT046",2357.79639511674
"FDJ15","OUT018",3062.08896435147
"FDX24","OUT049",1518.11939888855
"FDT47","OUT046",1566.5072549594
"FDT10","OUT049",942.622554084233
"FDZ37","OUT018",1402.58934669064
"FDW43","OUT027",3767.08177725596
"DRN36","OUT017",1480.69692399184
"FDJ14","OUT045",1248.29492748444
"FDA32","OUT013",3575.8042890673
"FDJ38","OUT019",3018.72891830601
"FDQ57","OUT017",2430.26084582037
"NCQ41","OUT019",3205.26411905641
"FDG56","OUT049",929.614868205688
"DRC13","OUT027",1975.2345276299
"FDV55","OUT035",2247.23864170898
"FDQ49","OUT045",2613.70208327677
"FDE29","OUT010",324.105915995729
"FDR03","OUT013",3390.18847372282
"FDD45","OUT049",1507.53250033208
"FDN38","OUT010",2990.48722667888
"FDT56","OUT046",895.919277982888
"FDT48","OUT045",3257.99832584564
"FDU03","OUT049",2794.70337738988
"FDC56","OUT010",1145.97954990685
"NCO43","OUT027",1544.25711313372
"FDQ27","OUT017",1585.97208869781
"FDR03","OUT046",3402.9864876585
"DRH23","OUT010",-70.200323407932
"FDG22","OUT045",587.779039936657
"NCJ42","OUT013",1684.52565626348
"FDR24","OUT046",1392.52969993316
"FDW60","OUT035",2922.51237716821
"FDJ08","OUT013",2871.15167020222
"DRL59","OUT018",811.882381545711
"FDG60","OUT010",3476.7378898386
"FDW27","OUT017",2588.93967296763
"FDX14","OUT018",1188.21647194633
"FDC20","OUT013",874.591489486942
"NCS29","OUT018",4079.43180299929
"FDJ56","OUT046",1143.30519168028
"FDB20","OUT019",1185.58620421833
"FDL28","OUT027",3660.17976063088
"FDW01","OUT018",2358.67400251842
"FDL03","OUT046",3259.26706248391
"FDX22","OUT049",3451.39210382615
"FDJ21","OUT035",2299.50928976496
"FDR31","OUT045",2315.88931170852
"FDG21","OUT035",2077.08973227104
"FDS22","OUT027",653.654862886499
"FDK08","OUT035",1512.56969947221
"FDE17","OUT018",2374.22771071545
"NCN30","OUT017",1543.98005137893
"FDT50","OUT046",1484.81099587873
"NCX42","OUT049",2722.64440660912
"FDJ12","OUT035",3405.1357282203
"NCA18","OUT027",1808.36843123314
"FDP23","OUT019",3490.6913101246
"FDX12","OUT013",3897.01981303822
"FDN40","OUT018",2355.15202177972
"FDV48","OUT035",1204.73088913916
"NCY54","OUT013",1953.87037431193
"FDL16","OUT010",-69.0687233999171
"FDR45","OUT018",3921.61050404336
"FDJ52","OUT046",2659.8016717877
"DRG01","OUT017",1200.42811841669
"FDP52","OUT013",3660.42835694489
"FDU58","OUT017",3074.05269068628
"FDL02","OUT045",1607.36095542141
"FDG28","OUT013",3940.15694786324
"FDA19","OUT035",1986.04040505973
"FDW46","OUT027",1026.85854157107
"NCD43","OUT049",1670.75931000037
"DRG39","OUT013",804.499993269419
"NCF55","OUT049",535.583016421612
"FDJ07","OUT046",1925.19186347794
"FDE08","OUT046",2358.7160039567
"FDP56","OUT019",773.770710783854
"FDT45","OUT045",828.355231874186
"FDF17","OUT018",3182.40419845474
"FDX44","OUT046",1368.62773464853
"FDM28","OUT027",2920.06471623321
"FDI36","OUT049",3175.93762079882
"FDS07","OUT045",1752.81957070681
"FDD36","OUT045",1904.07205149933
"FDW11","OUT046",939.481215347538
"FDN40","OUT049",2382.98432558443
"NCQ18","OUT049",1435.46157554348
"NCQ54","OUT017",2766.28448447787
"NCS42","OUT045",1406.36079374099
"DRH39","OUT010",1027.50160042026
"FDC09","OUT027",1659.23089695023
"FDT08","OUT010",2327.49552097736
"FDC08","OUT035",3673.44306988012
"FDT20","OUT017",575.088439558764
"FDS35","OUT035",986.130431736601
"FDX58","OUT018",2964.66624359314
"FDW58","OUT046",1733.71592297016
"DRD27","OUT046",1618.72788568063
"FDH32","OUT019",1443.04082679454
"FDS26","OUT035",3909.15317701092
"FDQ31","OUT046",1341.3284169534
"FDP11","OUT018",3495.31960157308
"FDD58","OUT017",1531.29769219955
"FDM33","OUT045",3381.44817407599
"FDZ16","OUT049",2413.63136233747
"NCS29","OUT010",3661.57187767057
"NCM18","OUT019",852.287594861628
"FDP11","OUT049",3494.5692883999
"NCC42","OUT017",2220.13077682355
"DRM23","OUT046",2449.20219123365
"NCN55","OUT027",3831.80551746484
"FDK46","OUT013",4118.48949580368
"FDR01","OUT046",3216.5411099042
"NCA05","OUT045",2446.27061052615
"NCP43","OUT017",2928.2643854365
"FDR12","OUT010",2726.09703126869
"FDQ01","OUT013",2931.95693844986
"FDM13","OUT046",2015.45579694385
"FDQ19","OUT017",3955.4754395068
"FDK56","OUT019",1347.7844742547
"NCX06","OUT010",3016.30507134137
"FDO56","OUT027",1854.62398906494
"FDU45","OUT045",1780.81001493931
"FDI16","OUT019",298.63366332215
"FDL32","OUT046",1717.07146218887
"FDA07","OUT046",1971.92710846218
"FDA14","OUT045",2278.41663389362
"FDV46","OUT027",2301.61573271774
"NCO07","OUT035",3508.33255540502
"NCP41","OUT046",1715.66736937391
"FDY60","OUT018",2296.25761756258
"FDN38","OUT017",3761.77719608355
"FDO15","OUT046",1193.35099022203
"FDT60","OUT013",1876.41356586738
"FDA55","OUT035",3619.65661696617
"FDE02","OUT010",917.41377666824
"DRJ39","OUT049",3624.43465515743
"FDV34","OUT035",1187.49986439276
"FDS20","OUT027",2972.6803006705
"FDF02","OUT027",1566.6775513926
"FDW40","OUT017",2185.18733769903
"NCB43","OUT046",2860.2704264297
"FDR58","OUT017",1419.26316953303
"DRJ59","OUT035",608.024616731019
"NCD30","OUT017",1578.78821823786
"FDE14","OUT017",1551.27206670658
"FDC28","OUT018",1665.57464904045
"FDU16","OUT018",1297.54703878202
"NCD19","OUT035",872.729699336351
"FDU21","OUT046",563.220211013539
"FDV59","OUT027",3538.37107438504
"FDU03","OUT045",3027.18115830343
"FDC33","OUT010",3281.54827169734
"NCR42","OUT035",534.673902189703
"DRH59","OUT035",1159.78661436628
"NCM31","OUT035",2356.69194456661
"FDS50","OUT035",3592.90474516199
"FDP39","OUT046",816.44610870621
"FDQ55","OUT013",1906.94479745594
"FDV36","OUT019",1941.85522400272
"FDI05","OUT027",1163.54650833828
"FDS45","OUT027",1709.75418619079
"FDA39","OUT045",580.7090433857
"FDC37","OUT010",1669.89611518729
"FDJ60","OUT027",2629.2562516949
"DRQ35","OUT046",1923.12487232666
"NCJ06","OUT046",1902.21331217326
"NCY42","OUT018",2377.27233042516
"DRM37","OUT049",3248.07540805031
"FDR14","OUT045",625.819982132152
"FDE51","OUT049",683.61574600016
"FDT33","OUT017",2712.8123144592
"FDR08","OUT013",1775.85041762655
"FDE36","OUT010",2551.30313964747
"FDL22","OUT019",1387.16408155939
"FDR44","OUT013",2002.64726112754
"FDI56","OUT019",1158.03012464123
"FDE47","OUT010",1940.61420561517
"FDV27","OUT010",1374.52832010309
"FDV10","OUT049",653.596058714595
"FDC40","OUT045",1206.1742844003
"NCX41","OUT013",3479.63623123695
"NCQ38","OUT027",1706.46784638503
"FDV12","OUT027",1547.14169863634
"FDE52","OUT017",1395.43056536794
"FDG20","OUT027",2611.56253619807
"FDV16","OUT027",535.705880503002
"FDI32","OUT017",1368.03945312242
"FDJ32","OUT049",965.295825128835
"FDN39","OUT018",2682.80844399828
"FDY34","OUT017",2781.09921550194
"FDC14","OUT035",637.381787322147
"FDA55","OUT017",3624.54243573532
"FDZ50","OUT010",2600.84110779814
"DRG13","OUT049",2677.61912168374
"FDP01","OUT013",2384.77578010544
"NCG54","OUT017",2697.77260274163
"FDM13","OUT045",2028.0974450834
"NCO18","OUT027",2954.70996283895
"NCW41","OUT013",2583.64146237704
"FDM52","OUT027",2406.07479592325
"NCF55","OUT035",525.535610752554
"FDT09","OUT046",2157.25764754247
"NCM19","OUT035",1720.87052135949
"FDW12","OUT018",2433.17579021482
"FDP15","OUT019",3154.02540046563
"FDK36","OUT045",739.966434290983
"FDZ25","OUT035",2825.95731555932
"NCW06","OUT049",3135.2663675819
"FDW60","OUT046",2962.66629644745
"DRC49","OUT013",2244.65255999581
"NCT17","OUT035",3093.98621360879
"NCN06","OUT018",2475.102817312
"FDC45","OUT013",2426.21817968401
"DRJ47","OUT019",2682.92808943752
"NCF06","OUT045",4174.07145515338
"FDE21","OUT010",1845.07528169818
"DRG27","OUT013",631.389010512356
"FDW40","OUT049",2158.81833951122
"NCO53","OUT046",2108.62957107748
"FDE23","OUT049",694.285072462053
"FDQ16","OUT046",1701.66549557029
"FDS26","OUT045",3878.90120777867
"FDZ13","OUT010",122.873534261547
"FDS14","OUT049",2469.96840025483
"FDC10","OUT045",1825.09345019622
"FDY16","OUT049",3072.67177379891
"FDJ20","OUT035",1912.64829025937
"FDV43","OUT035",666.989897484684
"FDZ32","OUT027",1668.02096939569
"FDR23","OUT046",2730.78386093644
"FDN24","OUT035",816.364456827355
"FDE34","OUT027",2782.85462126909
"FDU31","OUT013",3591.85251523032
"FDW33","OUT018",1633.05920877528
"FDU26","OUT046",1836.69993607082
"FDE20","OUT027",2827.52777816134
"NCW05","OUT035",1473.07309020361
"FDB22","OUT018",2517.33570937695
"FDO56","OUT046",1811.48287663965
"FDA19","OUT027",2002.44675867243
"DRI39","OUT045",863.724545629936
"FDH52","OUT018",934.833389962385
"FDZ50","OUT035",2870.58895551856
"NCN42","OUT035",2428.11637885248
"FDB53","OUT013",2104.4750990366
"DRG11","OUT017",1675.06858034107
"DRK11","OUT027",2460.96235931517
"FDQ60","OUT017",1864.46916787344
"FDT36","OUT017",534.171063414729
"DRG25","OUT018",3073.2817930635
"DRJ23","OUT046",3109.07524593154
"FDG05","OUT035",2442.16103399989
"NCK06","OUT018",1988.4300364913
"FDU52","OUT017",2408.54609713203
"FDW07","OUT018",1254.90237204651
"NCM17","OUT045",701.024364217696
"FDA22","OUT045",2618.32382438549
"NCA41","OUT018",3192.76998550146
"FDF38","OUT035",638.06875991121
"FDH52","OUT046",966.210736172007
"FDY58","OUT019",3594.03123117881
"FDZ16","OUT045",2410.63263108987
"NCM18","OUT017",955.962467563988
"FDA22","OUT018",2586.52247607713
"NCJ43","OUT035",2907.45421524699
"FDI34","OUT027",3571.68296344595
"FDG56","OUT046",946.112906792894
"FDS34","OUT046",1774.57842481004
"DRC01","OUT035",780.615302590143
"FDQ04","OUT035",615.625832622371
"FDK04","OUT035",899.318914821928
"FDT51","OUT049",1795.81926688495
"FDV26","OUT017",3099.82699700815
"FDS04","OUT049",1943.03383823987
"FDW43","OUT018",3747.49821850829
"FDQ28","OUT010",2353.33155034215
"NCK06","OUT017",1988.41255451279
"FDS23","OUT018",1843.1428807456
"FDZ36","OUT019",2820.10112738656
"FDE56","OUT018",822.773545786583
"FDW10","OUT027",2912.98780543879
"NCN14","OUT045",2869.07523652365
"NCQ18","OUT045",1442.3114538623
"FDW08","OUT017",1743.43300768823
"FDU43","OUT035",3796.95207343138
"FDR33","OUT010",1687.71991937518
"FDM24","OUT010",2192.66386334194
"NCZ05","OUT046",1584.69855155086
"NCV41","OUT035",1826.82499432947
"FDV11","OUT018",2712.99420896074
"NCY05","OUT035",577.050971400525
"FDV44","OUT018",3081.9038088404
"FDW32","OUT049",1292.23114340592
"NCU18","OUT027",2219.8498983247
"NCC43","OUT035",4031.22386704801
"FDW19","OUT013",1745.8165312548
"FDN31","OUT035",3036.60393058891
"FDI48","OUT045",786.579454083211
"FDS24","OUT017",1382.84925325129
"FDF46","OUT049",1891.29935949508
"DRG23","OUT017",2341.12432175127
"FDG14","OUT018",2369.45289223007
"NCY30","OUT049",2962.13936067321
"FDO28","OUT018",2008.96267565757
"DRD24","OUT035",2291.2936878016
"FDI33","OUT049",1426.78781787503
"FDN32","OUT046",3080.94185565411
"FDR16","OUT045",3205.16476338716
"FDF26","OUT046",2430.19926515491
"NCN29","OUT018",753.34372939921
"FDE20","OUT045",2808.8738906387
"FDA46","OUT046",2868.74800100919
"FDU28","OUT045",2899.40158468581
"FDQ48","OUT045",1571.28968069702
